image_id,question_score
172_a photo of a dog playing_1.png,1
172_a photo of a dog playing_2.png,1
172_a photo of a dog playing_3.png,1
172_a photo of a dog playing_4.png,1
173_a photo of a dog with blue eyes playing soccer_0.png,1
173_a photo of a dog with blue eyes playing soccer_1.png,1
173_a photo of a dog with blue eyes playing soccer_2.png,1
173_a photo of a dog with blue eyes playing soccer_3.png,0.75
173_a photo of a dog with blue eyes playing soccer_4.png,0.75
174_a photo of a white dog_0.png,1
174_a photo of a white dog_1.png,1
174_a photo of a white dog_2.png,1
174_a photo of a white dog_3.png,1
174_a photo of a white dog_4.png,1
175_a photo of a white dog with blue eyes playing soccer_0.png,1
175_a photo of a white dog with blue eyes playing soccer_1.png,1
175_a photo of a white dog with blue eyes playing soccer_2.png,1
175_a photo of a white dog with blue eyes playing soccer_3.png,0.8
175_a photo of a white dog with blue eyes playing soccer_4.png,1
176_A squirrel standing on a bed._0.png,0.5
176_A squirrel standing on a bed._1.png,1
176_A squirrel standing on a bed._2.png,1
176_A squirrel standing on a bed._3.png,1
176_A squirrel standing on a bed._4.png,0.5
177_A cat standing on a table._0.png,0.75
177_A cat standing on a table._1.png,1
177_A cat standing on a table._2.png,0.75
177_A cat standing on a table._3.png,1
177_A cat standing on a table._4.png,1
178_An elephant standing on a table._0.png,0.6666666667
178_An elephant standing on a table._1.png,0.6666666667
178_An elephant standing on a table._2.png,0.3333333333
178_An elephant standing on a table._3.png,0.3333333333
178_An elephant standing on a table._4.png,1
179_A squirrel standing on a chair._0.png,0.75
179_A squirrel standing on a chair._1.png,1
179_A squirrel standing on a chair._2.png,0.75
179_A squirrel standing on a chair._3.png,0.75
179_A squirrel standing on a chair._4.png,1
180_A dog standing on the floor._0.png,1
180_A dog standing on the floor._1.png,0.75
180_A dog standing on the floor._2.png,0.75
180_A dog standing on the floor._3.png,1
180_A dog standing on the floor._4.png,1
181_A tiger standing on a bed._0.png,0.75
181_A tiger standing on a bed._1.png,0.5
181_A tiger standing on a bed._2.png,0.75
181_A tiger standing on a bed._3.png,0.75
181_A tiger standing on a bed._4.png,0.75
182_An elephant standing on the floor._0.png,1
182_An elephant standing on the floor._1.png,1
182_An elephant standing on the floor._2.png,1
182_An elephant standing on the floor._3.png,1
182_An elephant standing on the floor._4.png,0.6666666667
183_A lion standing on a bed._0.png,0.75
183_A lion standing on a bed._1.png,0.75
183_A lion standing on a bed._2.png,1
183_A lion standing on a bed._3.png,0.75
183_A lion standing on a bed._4.png,0.75
184_A lion standing on a chair._0.png,0.75
184_A lion standing on a chair._1.png,1
184_A lion standing on a chair._2.png,0.5
184_A lion standing on a chair._3.png,0.75
184_A lion standing on a chair._4.png,1
185_A cat standing on a bed._0.png,0.75
185_A cat standing on a bed._1.png,1
185_A cat standing on a bed._2.png,1
185_A cat standing on a bed._3.png,0.75
185_A cat standing on a bed._4.png,1
186_A lion standing on the floor._0.png,0.75
186_A lion standing on the floor._1.png,0.75
186_A lion standing on the floor._2.png,0.75
186_A lion standing on the floor._3.png,1
186_A lion standing on the floor._4.png,0.75
187_A dog standing on a table._0.png,1
187_A dog standing on a table._1.png,0.75
187_A dog standing on a table._2.png,1
187_A dog standing on a table._3.png,1
187_A dog standing on a table._4.png,1
188_A lion standing on a table._0.png,1
188_A lion standing on a table._1.png,0.75
188_A lion standing on a table._2.png,0.75
188_A lion standing on a table._3.png,1
188_A lion standing on a table._4.png,1
189_A squirrel standing on a table._0.png,0.75
189_A squirrel standing on a table._1.png,0.75
189_A squirrel standing on a table._2.png,0.75
189_A squirrel standing on a table._3.png,1
189_A squirrel standing on a table._4.png,0.75
190_A tiger standing on the floor._0.png,0.6666666667
190_A tiger standing on the floor._1.png,1
190_A tiger standing on the floor._2.png,1
190_A tiger standing on the floor._3.png,1
190_A tiger standing on the floor._4.png,0.6666666667
191_A cat standing on a chair._0.png,0.75
191_A cat standing on a chair._1.png,1
191_A cat standing on a chair._2.png,1
191_A cat standing on a chair._3.png,1
191_A cat standing on a chair._4.png,0.75
192_A tiger standing on a table._0.png,0.6666666667
192_A tiger standing on a table._1.png,1
192_A tiger standing on a table._2.png,1
192_A tiger standing on a table._3.png,1
192_A tiger standing on a table._4.png,1
193_An elephant standing on a bed._0.png,1
193_An elephant standing on a bed._1.png,1
193_An elephant standing on a bed._2.png,1
193_An elephant standing on a bed._3.png,1
193_An elephant standing on a bed._4.png,1
194_A dog standing on a bed._0.png,0.75
194_A dog standing on a bed._1.png,0.75
194_A dog standing on a bed._2.png,0.75
194_A dog standing on a bed._3.png,0.75
194_A dog standing on a bed._4.png,1
195_A dog standing on a chair._0.png,0.75
195_A dog standing on a chair._1.png,0.75
195_A dog standing on a chair._2.png,0.75
195_A dog standing on a chair._3.png,1
195_A dog standing on a chair._4.png,1
196_A cat standing on the floor._0.png,1
196_A cat standing on the floor._1.png,1
196_A cat standing on the floor._2.png,1
196_A cat standing on the floor._3.png,1
196_A cat standing on the floor._4.png,1
197_An elephant standing on a chair._0.png,1
197_An elephant standing on a chair._1.png,0.6666666667
197_An elephant standing on a chair._2.png,0.6666666667
197_An elephant standing on a chair._3.png,0.3333333333
197_An elephant standing on a chair._4.png,0.6666666667
198_A tiger standing on a chair._0.png,1
198_A tiger standing on a chair._1.png,1
198_A tiger standing on a chair._2.png,0.75
198_A tiger standing on a chair._3.png,1
198_A tiger standing on a chair._4.png,0.75
199_A squirrel standing on the floor._0.png,0.75
199_A squirrel standing on the floor._1.png,0.75
199_A squirrel standing on the floor._2.png,0.75
199_A squirrel standing on the floor._3.png,1
199_A squirrel standing on the floor._4.png,0.75
200_a white dog with blue eyes playing soccer_0.png,1
200_a white dog with blue eyes playing soccer_1.png,1
200_a white dog with blue eyes playing soccer_2.png,1
200_a white dog with blue eyes playing soccer_3.png,0.75
200_a white dog with blue eyes playing soccer_4.png,1
201_a white dog playing soccer_0.png,1
201_a white dog playing soccer_1.png,1
201_a white dog playing soccer_2.png,1
201_a white dog playing soccer_3.png,0.6666666667
201_a white dog playing soccer_4.png,1
202_a white dog with blue eyes_0.png,1
202_a white dog with blue eyes_1.png,1
202_a white dog with blue eyes_2.png,1
202_a white dog with blue eyes_3.png,1
202_a white dog with blue eyes_4.png,1
203_a dog_0.png,0
203_a dog_1.png,1
203_a dog_2.png,0
203_a dog_3.png,1
203_a dog_4.png,1
204_a dog playing soccer_0.png,0
204_a dog playing soccer_1.png,1
204_a dog playing soccer_2.png,1
204_a dog playing soccer_3.png,1
204_a dog playing soccer_4.png,1
205_a black cat reading a book and a white dog playing soccer_0.png,0.75
205_a black cat reading a book and a white dog playing soccer_1.png,0.25
205_a black cat reading a book and a white dog playing soccer_2.png,0.25
205_a black cat reading a book and a white dog playing soccer_3.png,0.5
205_a black cat reading a book and a white dog playing soccer_4.png,0.5
206_a white dog_0.png,1
206_a white dog_1.png,1
206_a white dog_2.png,1
206_a white dog_3.png,1
206_a white dog_4.png,1
207_a dog with blue eyes playing soccer_0.png,1
207_a dog with blue eyes playing soccer_1.png,0.6666666667
207_a dog with blue eyes playing soccer_2.png,1
207_a dog with blue eyes playing soccer_3.png,0.6666666667
207_a dog with blue eyes playing soccer_4.png,1
208_a cat with green eyes and a dog with blue eyes_0.png,0.5
208_a cat with green eyes and a dog with blue eyes_1.png,1
208_a cat with green eyes and a dog with blue eyes_2.png,0.5
208_a cat with green eyes and a dog with blue eyes_3.png,1
208_a cat with green eyes and a dog with blue eyes_4.png,0.5
209_a cat reading a book and a dog playing soccer_0.png,0.8333333333
209_a cat reading a book and a dog playing soccer_1.png,0.6666666667
209_a cat reading a book and a dog playing soccer_2.png,0.5
209_a cat reading a book and a dog playing soccer_3.png,0.6666666667
209_a cat reading a book and a dog playing soccer_4.png,0.6666666667
210_a black cat reading and a white dog playing_0.png,0.75
210_a black cat reading and a white dog playing_1.png,0.75
210_a black cat reading and a white dog playing_2.png,0.25
210_a black cat reading and a white dog playing_3.png,0.5
210_a black cat reading and a white dog playing_4.png,0.25
211_a cat and a dog_0.png,1
211_a cat and a dog_1.png,1
211_a cat and a dog_2.png,1
211_a cat and a dog_3.png,1
211_a cat and a dog_4.png,1
212_a black cat and a white dog_0.png,1
212_a black cat and a white dog_1.png,1
212_a black cat and a white dog_2.png,1
212_a black cat and a white dog_3.png,1
212_a black cat and a white dog_4.png,0.5
213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_0.png,0.8333333333
213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_1.png,0.5
213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_2.png,0.6666666667
213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_3.png,0.6666666667
213_a black cat with green eyes reading a book and a white dog with blue eyes playing soccer_4.png,0.5
214_a cat with green eyes reading a book and a dog with blue eyes playing soccer_0.png,0.6666666667
214_a cat with green eyes reading a book and a dog with blue eyes playing soccer_1.png,0.3333333333
214_a cat with green eyes reading a book and a dog with blue eyes playing soccer_2.png,0.3333333333
214_a cat with green eyes reading a book and a dog with blue eyes playing soccer_3.png,0.6666666667
214_a cat with green eyes reading a book and a dog with blue eyes playing soccer_4.png,0.8333333333
215_a photo of a black cat reading a book sitting on a chair_0.png,0.8571428571
215_a photo of a black cat reading a book sitting on a chair_1.png,0.8571428571
215_a photo of a black cat reading a book sitting on a chair_2.png,0.7142857143
215_a photo of a black cat reading a book sitting on a chair_3.png,0.8571428571
215_a photo of a black cat reading a book sitting on a chair_4.png,1
216_a photo of a cat_0.png,1
216_a photo of a cat_1.png,1
216_a photo of a cat_2.png,1
216_a photo of a cat_3.png,1
216_a photo of a cat_4.png,1
217_a photo of a black cat_0.png,1
217_a photo of a black cat_1.png,1
217_a photo of a black cat_2.png,1
217_a photo of a black cat_3.png,1
217_a photo of a black cat_4.png,1
218_a photo of a cat with green eyes_0.png,0.75
218_a photo of a cat with green eyes_1.png,0.75
218_a photo of a cat with green eyes_2.png,1
218_a photo of a cat with green eyes_3.png,1
218_a photo of a cat with green eyes_4.png,1
219_a photo of a black cat with green eyes_0.png,0.75
219_a photo of a black cat with green eyes_1.png,1
219_a photo of a black cat with green eyes_2.png,0.75
219_a photo of a black cat with green eyes_3.png,1
219_a photo of a black cat with green eyes_4.png,1
220_a photo of a cat with green eyes reading a book sitting on a chair_0.png,0.875
220_a photo of a cat with green eyes reading a book sitting on a chair_1.png,0.625
220_a photo of a cat with green eyes reading a book sitting on a chair_2.png,0.75
220_a photo of a cat with green eyes reading a book sitting on a chair_3.png,1
220_a photo of a cat with green eyes reading a book sitting on a chair_4.png,0.875
221_a photo of a black cat with green eyes reading a book sitting on a chair_0.png,0.8888888889
221_a photo of a black cat with green eyes reading a book sitting on a chair_1.png,0.7777777778
221_a photo of a black cat with green eyes reading a book sitting on a chair_2.png,1
221_a photo of a black cat with green eyes reading a book sitting on a chair_3.png,0.8888888889
221_a photo of a black cat with green eyes reading a book sitting on a chair_4.png,0.8888888889
222_a photo of a cat with green eyes reading a book_0.png,1
222_a photo of a cat with green eyes reading a book_1.png,0.8
222_a photo of a cat with green eyes reading a book_2.png,1
222_a photo of a cat with green eyes reading a book_3.png,0.8
222_a photo of a cat with green eyes reading a book_4.png,0.8
223_a photo of a black cat reading a book_0.png,1
223_a photo of a black cat reading a book_1.png,0.75
223_a photo of a black cat reading a book_2.png,0.75
223_a photo of a black cat reading a book_3.png,0.75
223_a photo of a black cat reading a book_4.png,1
224_a photo of a black cat with green eyes reading a book_0.png,0.6
224_a photo of a black cat with green eyes reading a book_1.png,0.6
224_a photo of a black cat with green eyes reading a book_2.png,1
224_a photo of a black cat with green eyes reading a book_3.png,1
224_a photo of a black cat with green eyes reading a book_4.png,1
225_a photo of a cat reading a book sitting on a chair_0.png,1
225_a photo of a cat reading a book sitting on a chair_1.png,1
225_a photo of a cat reading a book sitting on a chair_2.png,0.8571428571
225_a photo of a cat reading a book sitting on a chair_3.png,0.8571428571
225_a photo of a cat reading a book sitting on a chair_4.png,1
226_a parrot and a mountain_0.png,1
226_a parrot and a mountain_1.png,1
226_a parrot and a mountain_2.png,0.5
226_a parrot and a mountain_3.png,1
226_a parrot and a mountain_4.png,1
227_a tree with yellow leaves and a snow covered mountain_0.png,1
227_a tree with yellow leaves and a snow covered mountain_1.png,1
227_a tree with yellow leaves and a snow covered mountain_2.png,1
227_a tree with yellow leaves and a snow covered mountain_3.png,1
227_a tree with yellow leaves and a snow covered mountain_4.png,1
"228_a snow covered mountain covered with trees with yellow leaves, night view_0.png",0.6666666667
"228_a snow covered mountain covered with trees with yellow leaves, night view_1.png",0.8333333333
"228_a snow covered mountain covered with trees with yellow leaves, night view_2.png",0.8333333333
"228_a snow covered mountain covered with trees with yellow leaves, night view_3.png",0.8333333333
"228_a snow covered mountain covered with trees with yellow leaves, night view_4.png",0.8333333333
229_a tree with yellow leaves and a red beaked parrot_0.png,1
229_a tree with yellow leaves and a red beaked parrot_1.png,0.8333333333
229_a tree with yellow leaves and a red beaked parrot_2.png,1
229_a tree with yellow leaves and a red beaked parrot_3.png,0.8333333333
229_a tree with yellow leaves and a red beaked parrot_4.png,1
230_a parrot_0.png,1
230_a parrot_1.png,1
230_a parrot_2.png,1
230_a parrot_3.png,1
230_a parrot_4.png,1
"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_0.png",0.7142857143
"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_1.png",0.7142857143
"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_2.png",0.7142857143
"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_3.png",0.7142857143
"231_a tree with yellow leaves, a red beaked parrot, and a snow covered mountain_4.png",0.8571428571
232_a tree with yellow leaves on a mountain_0.png,1
232_a tree with yellow leaves on a mountain_1.png,1
232_a tree with yellow leaves on a mountain_2.png,1
232_a tree with yellow leaves on a mountain_3.png,1
232_a tree with yellow leaves on a mountain_4.png,1
233_a tree and a parrot_0.png,1
233_a tree and a parrot_1.png,1
233_a tree and a parrot_2.png,0.5
233_a tree and a parrot_3.png,1
233_a tree and a parrot_4.png,1
"234_a snow covered mountain, night view_0.png",1
"234_a snow covered mountain, night view_1.png",1
"234_a snow covered mountain, night view_2.png",1
"234_a snow covered mountain, night view_3.png",1
"234_a snow covered mountain, night view_4.png",1
"235_a tree with yellow leaves on a snow covered mountain, night view_0.png",1
"235_a tree with yellow leaves on a snow covered mountain, night view_1.png",1
"235_a tree with yellow leaves on a snow covered mountain, night view_2.png",0.8
"235_a tree with yellow leaves on a snow covered mountain, night view_3.png",0.8
"235_a tree with yellow leaves on a snow covered mountain, night view_4.png",0.8
236_a tree_0.png,1
236_a tree_1.png,1
236_a tree_2.png,1
236_a tree_3.png,1
236_a tree_4.png,1
237_a tree with yellow leaves_0.png,1
237_a tree with yellow leaves_1.png,1
237_a tree with yellow leaves_2.png,1
237_a tree with yellow leaves_3.png,1
237_a tree with yellow leaves_4.png,1
238_a parrot on a tree with yellow leaves on a snow covered mountain_0.png,1
238_a parrot on a tree with yellow leaves on a snow covered mountain_1.png,1
238_a parrot on a tree with yellow leaves on a snow covered mountain_2.png,0.8888888889
238_a parrot on a tree with yellow leaves on a snow covered mountain_3.png,1
238_a parrot on a tree with yellow leaves on a snow covered mountain_4.png,0.8888888889
239_a mountain covered with trees_0.png,0.6666666667
239_a mountain covered with trees_1.png,0.6666666667
239_a mountain covered with trees_2.png,0.6666666667
239_a mountain covered with trees_3.png,1
239_a mountain covered with trees_4.png,0.6666666667
"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_0.png",0.9
"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_1.png",0.7
"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_2.png",0.8
"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_3.png",0.9
"240_a parrot on a tree with yellow leaves on a snow covered mountain, night view_4.png",0.9
241_a snow covered mountain covered with trees_0.png,0.75
241_a snow covered mountain covered with trees_1.png,1
241_a snow covered mountain covered with trees_2.png,0.75
241_a snow covered mountain covered with trees_3.png,1
241_a snow covered mountain covered with trees_4.png,1
242_a parrot on a tree with yellow leaves_0.png,1
242_a parrot on a tree with yellow leaves_1.png,1
242_a parrot on a tree with yellow leaves_2.png,1
242_a parrot on a tree with yellow leaves_3.png,1
242_a parrot on a tree with yellow leaves_4.png,1
243_a snow covered mountain covered with trees with yellow leaves_0.png,1
243_a snow covered mountain covered with trees with yellow leaves_1.png,1
243_a snow covered mountain covered with trees with yellow leaves_2.png,1
243_a snow covered mountain covered with trees with yellow leaves_3.png,1
243_a snow covered mountain covered with trees with yellow leaves_4.png,1
244_a red beaked parrot_0.png,0.6666666667
244_a red beaked parrot_1.png,1
244_a red beaked parrot_2.png,1
244_a red beaked parrot_3.png,1
244_a red beaked parrot_4.png,1
245_a mountain covered with trees with yellow leaves_0.png,1
245_a mountain covered with trees with yellow leaves_1.png,1
245_a mountain covered with trees with yellow leaves_2.png,0.75
245_a mountain covered with trees with yellow leaves_3.png,1
245_a mountain covered with trees with yellow leaves_4.png,1
"246_a tree, a mountain, and a parrot_0.png",1
"246_a tree, a mountain, and a parrot_1.png",1
"246_a tree, a mountain, and a parrot_2.png",1
"246_a tree, a mountain, and a parrot_3.png",1
"246_a tree, a mountain, and a parrot_4.png",0.6666666667
247_a mountain_0.png,1
247_a mountain_1.png,1
247_a mountain_2.png,1
247_a mountain_3.png,1
247_a mountain_4.png,1
248_a parrot on a tree_0.png,1
248_a parrot on a tree_1.png,1
248_a parrot on a tree_2.png,1
248_a parrot on a tree_3.png,1
248_a parrot on a tree_4.png,1
249_a snow covered mountain_0.png,1
249_a snow covered mountain_1.png,1
249_a snow covered mountain_2.png,1
249_a snow covered mountain_3.png,1
249_a snow covered mountain_4.png,1
250_a tree and a mountain_0.png,1
250_a tree and a mountain_1.png,1
250_a tree and a mountain_2.png,1
250_a tree and a mountain_3.png,1
250_a tree and a mountain_4.png,0.5
251_a tree with yellow leaves on a snow covered mountain_0.png,1
251_a tree with yellow leaves on a snow covered mountain_1.png,1
251_a tree with yellow leaves on a snow covered mountain_2.png,1
251_a tree with yellow leaves on a snow covered mountain_3.png,1
251_a tree with yellow leaves on a snow covered mountain_4.png,0.8
252_a man_0.png,1
252_a man_1.png,1
252_a man_2.png,1
252_a man_3.png,0
252_a man_4.png,1
253_a baby girl_0.png,0.6666666667
253_a baby girl_1.png,0.6666666667
253_a baby girl_2.png,1
253_a baby girl_3.png,1
253_a baby girl_4.png,1
254_an old man_0.png,1
254_an old man_1.png,1
254_an old man_2.png,1
254_an old man_3.png,1
254_an old man_4.png,1
255_a baby girl and an old man_0.png,1
255_a baby girl and an old man_1.png,1
255_a baby girl and an old man_2.png,1
255_a baby girl and an old man_3.png,1
255_a baby girl and an old man_4.png,1
256_a baby girl with red hair sleeping on a couch and an old man with white hair cooking potatoes_0.png,0.5
256_a baby girl with red hair sleeping on a couch and an old man with white hair cooking potatoes_1.png,0.6
256_a baby girl with red hair sleeping on a couch and an old man with white hair cooking potatoes_2.png,0.6
256_a baby girl with red hair sleeping on a couch and an old man with white hair cooking potatoes_3.png,0.6
256_a baby girl with red hair sleeping on a couch and an old man with white hair cooking potatoes_4.png,0.6
257_a baby girl with red hair sleeping on a couch_0.png,1
257_a baby girl with red hair sleeping on a couch_1.png,1
257_a baby girl with red hair sleeping on a couch_2.png,1
257_a baby girl with red hair sleeping on a couch_3.png,1
257_a baby girl with red hair sleeping on a couch_4.png,1
258_a baby girl sleeping on the couch_0.png,1
258_a baby girl sleeping on the couch_1.png,1
258_a baby girl sleeping on the couch_2.png,0.8
258_a baby girl sleeping on the couch_3.png,0.8
258_a baby girl sleeping on the couch_4.png,1
