id,image_id,llava_dsg,llava_tifa,llava-alt_dsg,fuyu_dsg,mplug_dsg,mplug_tifa,llava-alt_tifa,fuyu_tifa,llmscore_over,llmscore_ec,clipscore_norm,blipscore_norm,alignscore_norm,viescore,blip1_tifa,blip1_dsg,instructblip_tifa,instructblip_dsg
8,38,0.2,0.1666666667,0.2,0.4,0.4,0.5,0.3333333333,0.1666666667,3,5,0.37,-0.09,0.53,7,0.5,0.4,0.6666666666666666,0.6
8,39,0,0,0,0.8,0.2,0.1666666667,0,0.5,5,9,0.3,-0.34,0.25,8,0.16666666666666666,0.2,0.16666666666666666,0.2
8,40,0,0,0,0.2,0.4,0.1666666667,0.1666666667,0.1666666667,5,20,0.28,-0.54,0.23,6,0.3333333333333333,0.4,0.16666666666666666,0.2
8,41,0,0,0,0.6,0.2,0.1666666667,0.1666666667,0,5,20,0.24,0.11,0.28,3,0.16666666666666666,0.2,0.16666666666666666,0.2
8,42,0,0.1666666667,0.2,0.6,0.4,0.1666666667,0.1666666667,0.3333333333,5,9,0.24,0.01,0.27,8,0.3333333333333333,0.4,0.16666666666666666,0.2
8,43,0.2,0.1666666667,0.4,0.6,0.2,0.3333333333,0.3333333333,0.3333333333,5,20,0.26,-0.07,0.25,5,0.16666666666666666,0.2,0.16666666666666666,0.2
8,44,0,0.1666666667,0.4,0,0.4,0.3333333333,0.3333333333,0,4,4,0.21,-0.36,0.38,8,0.5,0.4,0.3333333333333333,0.4
8,45,0.4,0.3333333333,0.4,0.4,0.4,0.3333333333,0.3333333333,0.3333333333,5,16,0.23,0.17,0.46,3,0.3333333333333333,0.4,0.3333333333333333,0.4
8,46,0.2,0.1666666667,0.4,0.2,0.2,0.1666666667,0.1666666667,0.3333333333,5,20,0.16,0.09,0.21,6,0.3333333333333333,0.4,0.16666666666666666,0.2
8,47,0,0.1666666667,0.4,0.2,0.4,0.3333333333,0.3333333333,0.3333333333,5,20,0.22,-0.22,0.25,7,0.3333333333333333,0.4,0.3333333333333333,0.4
8,48,0.4,0.1666666667,0.4,0.4,0.4,0.3333333333,0.3333333333,0.3333333333,4,7,0.19,-0.45,0.36,6,0.5,0.4,0.3333333333333333,0.4
8,49,0.6,0.5,0.6,0.8,0.6,0.5,0.5,0,3,4,0.41,0.16,0.54,8,0.5,0.6,0.5,0.6
8,50,0.2,0.1666666667,0.2,0.8,0.4,0.1666666667,0.1666666667,1,4,13,0.31,-0.38,0.33,7,0.16666666666666666,0.2,0.3333333333333333,0.4
8,51,0.2,0.1666666667,0.2,0.4,0.8,0.5,0.1666666667,0.3333333333,2,5,0.42,-0.59,0.48,7,0.3333333333333333,0.4,0.6666666666666666,0.8
8,52,0.2,0.1666666667,0.6,0.2,0.8,0.6666666667,0.3333333333,0,3,4,0.45,0.05,0.46,8,0.6666666666666666,0.8,0.6666666666666666,0.8
8,53,0.2,0.1666666667,0.4,0.8,0.6,0.6666666667,0.1666666667,0.1666666667,3,7,0.46,-0.11,0.48,8,0.5,0.6,0.6666666666666666,0.8
9,0,0.8571428571,0.75,1,0.8571428571,0.85714286,0.75,0.75,0.75,0,0,0.76,-0.65,0.77,8,0.875,1.0,0.875,0.8571428571428571
9,1,0.8571428571,0.75,1,1,1,0.75,0.75,0.625,2,4,0.7,-0.13,0.72,8,0.75,1.0,0.875,1.0
9,2,1,0.75,1,0.8571428571,1,0.75,0.75,0.625,0,2,0.76,-0.4,0.72,8,0.75,1.0,0.75,1.0
9,3,1,0.875,1,0.7142857143,1,0.75,0.75,0.875,0,0,0.7,-0.33,0.76,7,0.875,1.0,0.875,0.8571428571428571
9,4,0.8571428571,0.625,1,0.8571428571,1,0.75,0.75,0.5,0,3,0.76,-0.26,0.76,8,0.75,1.0,0.75,1.0
9,5,1,0.75,1,0.8571428571,1,0.75,0.75,0.875,0,1,0.68,-0.1,0.82,8,0.625,0.8571428571428571,0.75,1.0
9,6,0.7142857143,0.625,0.7142857143,1,1,0.5,0.625,0.625,0,2,0.68,-0.53,0.79,8,0.75,0.7142857142857143,0.75,0.8571428571428571
9,7,1,0.75,1,0.7142857143,1,0.75,0.75,0.75,0,0,0.67,-0.26,0.72,8,0.875,1.0,0.875,0.8571428571428571
9,8,0.7142857143,0.625,0.7142857143,0.7142857143,0.85714286,0.625,0.625,0.625,0,0,0.67,0.16,0.78,8,0.75,0.7142857142857143,0.875,1.0
9,9,1,0.75,1,1,1,0.75,0.75,0.75,0,0,0.7,-0.73,0.8,8,0.75,0.8571428571428571,0.75,1.0
9,10,0.8571428571,0.75,1,0.8571428571,1,0.75,0.75,0.875,0,0,0.77,-0.06,0.82,8,0.875,1.0,0.875,0.8571428571428571
9,11,1,0.75,1,1,1,0.75,0.75,0.75,1,1,0.73,-0.98,0.81,7,0.875,1.0,0.75,1.0
9,12,0.5714285714,0.375,0.5714285714,0.7142857143,0.57142857,0.625,0.375,0.5,2,2,0.68,-0.6,0.72,8,0.75,0.7142857142857143,0.625,0.5714285714285714
9,13,0.5714285714,0.5,0.5714285714,0.7142857143,0.57142857,0.375,0.375,0.25,3,7,0.64,0.01,0.6,8,0.375,0.5714285714285714,0.5,0.5714285714285714
9,14,0.5714285714,0.5,0.5714285714,0.5714285714,0.57142857,0.5,0.375,0.25,1,4,0.59,-0.22,0.6,8,0.25,0.42857142857142855,0.25,0.5714285714285714
9,15,0.5714285714,0.5,0.5714285714,0.7142857143,0.57142857,0.5,0.375,0.625,2,4,0.53,0.34,0.62,8,0.375,0.5714285714285714,0.5,0.5714285714285714
9,16,0.4285714286,0.25,0.5714285714,0.7142857143,0.57142857,0.25,0.375,0.625,1,8,0.57,-0.44,0.55,8,0.375,0.5714285714285714,0.375,0.42857142857142855
9,17,0.5714285714,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.625,1,0,0.5,0.11,0.52,7,0.625,0.7142857142857143,0.625,0.5714285714285714
9,18,0.7142857143,0.625,0.7142857143,0.7142857143,0.71428571,0.625,0.625,0.375,2,9,0.65,0.31,0.56,7,0.625,0.7142857142857143,0.625,0.7142857142857143
9,19,0.5714285714,0.5,0.7142857143,0.4285714286,0.71428571,0.5,0.5,0.125,1,0,0.43,0.06,0.42,7,0.625,0.7142857142857143,0.75,0.7142857142857143
9,20,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.625,0.5,1,4,0.55,0.06,0.56,7,0.625,0.7142857142857143,0.75,0.7142857142857143
9,21,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.625,1,0,0.56,0.22,0.53,7,0.625,0.7142857142857143,0.625,0.5714285714285714
9,22,1,0.75,1,1,1,0.75,0.75,0.625,0,0,0.71,-0.63,0.8,8,0.75,1.0,0.75,1.0
9,23,1,0.625,1,0.8571428571,1,0.75,0.75,0.875,0,2,0.77,-0.35,0.77,8,0.625,0.7142857142857143,0.625,1.0
9,24,1,0.75,1,1,0.85714286,0.5,0.75,0.625,0,2,0.54,-0.17,0.69,8,1.0,1.0,0.625,0.7142857142857143
9,25,0.8571428571,0.625,0.8571428571,1,0.85714286,0.625,0.625,1,0,0,0.74,-0.56,0.75,8,0.625,0.7142857142857143,0.625,1.0
9,26,1,0.75,1,1,1,0.75,0.75,0.625,0,1,0.74,-0.3,0.7,8,0.75,0.8571428571428571,0.875,1.0
9,27,0.7142857143,0.625,0.7142857143,1,0.85714286,0.625,0.625,0.625,1,2,0.64,0.01,0.78,8,0.75,0.7142857142857143,0.75,0.7142857142857143
9,28,0.7142857143,0.5,0.8571428571,1,1,0.75,0.625,0.75,1,0,0.61,-0.13,0.64,8,0.625,0.7142857142857143,0.75,0.8571428571428571
9,29,0.8571428571,0.625,0.8571428571,0.8571428571,1,0.875,0.625,0.625,1,1,0.63,0.05,0.79,8,0.75,0.7142857142857143,0.875,0.8571428571428571
9,30,1,0.75,1,1,1,0.75,0.75,0.875,0,0,0.61,-0.87,0.77,8,0.75,1.0,0.75,1.0
9,31,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.5,1,0,0.46,0.13,0.54,8,0.5,0.7142857142857143,0.75,0.7142857142857143
9,32,0.7142857143,0.5,0.7142857143,0.7142857143,0.57142857,0.625,0.5,0.375,2,4,0.63,0.31,0.58,7,0.5,0.7142857142857143,0.625,0.5714285714285714
9,33,0.5714285714,0.5,0.7142857143,0.2857142857,0.71428571,0.5,0.5,0,1,0,0.47,0.19,0.37,7,0.625,0.7142857142857143,0.75,0.7142857142857143
9,34,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.625,1,0,0.55,0.26,0.55,7,0.625,0.7142857142857143,0.875,0.7142857142857143
9,35,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.375,1,2,0.59,0.25,0.48,8,0.5,0.7142857142857143,0.5,0.5714285714285714
9,36,0.7142857143,0.625,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.5,1,0,0.49,0.04,0.52,7,0.625,0.7142857142857143,0.625,0.7142857142857143
9,37,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.5,1,0,0.6,0,0.53,6,0.625,0.7142857142857143,0.75,0.7142857142857143
9,38,0.4285714286,0.375,0.7142857143,0.4285714286,0.85714286,0.5,0.375,0,1,0,0.46,0,0.33,7,0.75,0.7142857142857143,0.875,0.7142857142857143
9,39,0.7142857143,0.625,0.5714285714,0.7142857143,0.71428571,0.625,0.625,0.625,1,0,0.54,0.14,0.53,6,0.625,0.7142857142857143,0.625,0.7142857142857143
9,40,0.7142857143,0.5,0.7142857143,0.7142857143,0.71428571,0.625,0.5,0.5,1,0,0.52,-0.21,0.53,8,0.625,0.7142857142857143,0.75,0.5714285714285714
9,41,0.8571428571,0.5,1,1,1,0.75,0.75,0.5,0,0,0.75,-0.58,0.75,8,0.75,1.0,0.75,0.8571428571428571
9,42,0.5714285714,0.5,0.5714285714,0.5714285714,0.57142857,0.5,0.375,0.5,2,4,0.67,0.09,0.61,8,0.375,0.5714285714285714,0.5,0.5714285714285714
9,43,0.5714285714,0.5,0.5714285714,0.5714285714,0.57142857,0.25,0.375,0.25,0,0,0.52,-0.06,0.47,8,0.25,0.2857142857142857,0.5,0.5714285714285714
9,44,0.5714285714,0.625,0.5714285714,0.4285714286,0.57142857,0.375,0.375,0.375,1,1,0.48,0.12,0.62,8,0.5,0.5714285714285714,0.5,0.42857142857142855
9,45,0.5714285714,0.375,0.5714285714,0.8571428571,0.57142857,0.375,0.375,0.375,0,0,0.62,-0.48,0.61,8,0.375,0.42857142857142855,0.5,0.42857142857142855
9,46,0.2857142857,0.625,0.2857142857,0.4285714286,0.28571429,0.375,0.5,0.375,2,4,0.42,-0.21,0.41,6,0.5,0.42857142857142855,0.5,0.2857142857142857
9,47,0.2857142857,0.375,0.5714285714,0.4285714286,0.42857143,0.25,0.375,0.25,3,8,0.55,-0.11,0.55,8,0.375,0.42857142857142855,0.125,0.2857142857142857
9,48,0.2857142857,0.5,0.4285714286,0.4285714286,0.71428571,0.375,0.375,0.375,3,9,0.41,-0.55,0.53,7,0.375,0.5714285714285714,0.125,0.42857142857142855
9,49,0.4285714286,0.5,0.4285714286,0.5714285714,0.42857143,0.375,0.375,0.375,1,2,0.51,-0.53,0.58,8,0.375,0.42857142857142855,0.25,0.42857142857142855
9,50,0.4285714286,0.375,0.4285714286,0.2857142857,0.57142857,0.375,0.375,0.375,3,7,0.46,-0.51,0.54,6,0.375,0.42857142857142855,0.25,0.42857142857142855
9,51,0.5714285714,0.5,0.5714285714,0.5714285714,0.57142857,0.5,0.5,0.5,1,0,0.46,-0.24,0.35,6,0.625,0.5714285714285714,0.75,0.42857142857142855
9,52,0.5714285714,0.5,0.5714285714,0.2857142857,0.57142857,0.5,0.5,0.125,1,0,0.41,-0.33,0.41,7,0.625,0.5714285714285714,0.875,0.5714285714285714
9,53,0.5714285714,0.5,0.7142857143,0.5714285714,0.71428571,0.5,0.5,0.5,1,0,0.34,0.14,0.43,7,0.625,0.7142857142857143,0.75,0.5714285714285714
9,54,0.7142857143,0.5,0.7142857143,0.5714285714,0.71428571,0.5,0.5,0.375,1,0,0.36,0.67,0.37,8,0.625,0.5714285714285714,0.5,0.5714285714285714
9,55,0.5714285714,0.5,0.7142857143,0.7142857143,0.71428571,0.5,0.5,0.625,1,0,0.55,0.43,0.49,7,0.5,0.7142857142857143,0.75,0.7142857142857143
9,56,0.2857142857,0.125,0.2857142857,0.5714285714,0.28571429,0.125,0.125,0.375,1,5,0.33,0.2,0.26,7,0.125,0.2857142857142857,0.375,0.14285714285714285
9,57,0.1428571429,0.125,0.2857142857,0.1428571429,0.57142857,0.5,0,0,4,8,0.27,-0.22,0.21,7,0.375,0.5714285714285714,0.5,0.5714285714285714
9,58,0.2857142857,0.375,0.4285714286,0.2857142857,0.28571429,0.375,0.375,0,2,3,0.31,0.74,0.33,8,0.375,0.42857142857142855,0.125,0.2857142857142857
9,59,0.2857142857,0.375,0.4285714286,0.4285714286,0.71428571,0.375,0.375,0.25,1,5,0.36,0.14,0.46,8,0.5,0.42857142857142855,0.375,0.5714285714285714
9,60,0.7142857143,0.625,0.7142857143,0.5714285714,0.71428571,0.5,0.5,0.5,1,4,0.41,0.55,0.35,8,0.625,0.7142857142857143,0.625,0.7142857142857143
9,61,0.7142857143,0.5,0.7142857143,0.5714285714,0.71428571,0.5,0.5,0.75,1,4,0.42,0.58,0.43,6,0.625,0.7142857142857143,0.625,0.7142857142857143
9,62,0.7142857143,0.5,0.7142857143,0.5714285714,1,0.5,0.5,0.625,1,0,0.44,0.62,0.44,8,0.625,0.7142857142857143,0.625,0.8571428571428571
9,63,0.5714285714,0.625,0.7142857143,0.5714285714,0.57142857,0.625,0.5,0.5,1,0,0.44,0.19,0.42,8,0.625,0.7142857142857143,0.625,0.5714285714285714
9,64,0.5714285714,0.5,0.7142857143,0.7142857143,0.57142857,0.5,0.5,0.5,0,2,0.36,0.28,0.36,6,0.625,0.5714285714285714,0.75,0.5714285714285714
9,65,0,0.125,0.2857142857,0.4285714286,0.71428571,0.5,0.25,0.5,3,4,0.21,0.71,0.35,5,0.75,0.5714285714285714,0.75,0.42857142857142855
9,66,0.5714285714,0.5,0.5714285714,0.5714285714,0.71428571,0.5,0.5,0.5,1,1,0.39,0.36,0.4,7,0.75,0.5714285714285714,0.625,0.5714285714285714
9,67,0.1428571429,0.25,0.1428571429,0.5714285714,0.42857143,0.25,0.25,0.25,3,9,0.33,-1.18,0.41,6,0.375,0.5714285714285714,0.125,0.14285714285714285
9,68,0.1428571429,0.125,0.1428571429,0.2857142857,0.14285714,0.5,0.25,0.5,3,4,0.43,-0.87,0.42,6,0.125,0.14285714285714285,0.25,0.14285714285714285
9,69,0.1428571429,0.125,0.1428571429,0.2857142857,0.57142857,0.375,0.375,0.25,3,9,0.39,-0.68,0.37,6,0.125,0.14285714285714285,0.0,0.14285714285714285
9,70,0.1428571429,0.125,0.1428571429,0.2857142857,0.71428571,0.125,0,0.25,4,8,0.07,-0.31,0.26,8,0.375,0.7142857142857143,0.125,0.2857142857142857
9,71,0,0.25,0,0,0.28571429,0.25,0.25,0.125,4,4,0.1,0.62,0.14,6,0.0,0.0,0.0,0.2857142857142857
9,72,0.1428571429,0.375,0.2857142857,0.5714285714,0.28571429,0.25,0.5,0.125,2,3,0.14,-0.59,0.06,5,0.375,0.42857142857142855,0.125,0.0
9,73,0.1428571429,0,0.1428571429,0.2857142857,0.42857143,0.125,0.125,0.125,5,9,0.14,0.31,0.15,7,0.125,0.14285714285714285,0.0,0.14285714285714285
9,74,0.1428571429,0.25,0.1428571429,0.4285714286,0.57142857,0.25,0.125,0.125,5,8,0.18,0.36,0.16,8,0.0,0.0,0.125,0.14285714285714285
9,75,0.1428571429,0,0.1428571429,0.1428571429,0.14285714,0.25,0.125,0,4,9,0.15,0.08,0.16,6,0.0,0.0,0.125,0.0
10,0,0.8333333333,0.8333333333,1,0.8333333333,1,1,0.8333333333,0.6666666667,0,0,0.7,0.26,0.79,7,1.0,1.0,1.0,1.0
10,1,1,0.8333333333,1,0.6666666667,1,0.6666666667,0.8333333333,0.5,1,4,0.53,0.44,0.65,8,0.8333333333333334,1.0,1.0,1.0
10,2,1,1,1,0.8333333333,1,0.8333333333,0.8333333333,0.6666666667,1,4,0.71,0.32,0.81,8,0.8333333333333334,1.0,1.0,1.0
10,3,1,1,1,0.8333333333,1,0.8333333333,0.8333333333,0.8333333333,0,1,0.73,-0.08,0.84,8,1.0,1.0,1.0,1.0
10,4,0.8333333333,1,1,0.8333333333,1,1,0.8333333333,0.6666666667,0,0,0.66,0.24,0.81,7,0.8333333333333334,1.0,1.0,1.0
10,5,1,0.8333333333,1,0.5,1,0.8333333333,0.8333333333,0.5,0,0,0.63,0.24,0.83,8,1.0,1.0,1.0,1.0
10,6,0.6666666667,0.5,0.8333333333,0.6666666667,1,0.6666666667,0.5,0.5,1,4,0.6,0.3,0.72,8,0.6666666666666666,1.0,1.0,1.0
10,7,1,1,1,0.8333333333,1,0.8333333333,0.8333333333,0.6666666667,0,0,0.67,0.51,0.77,7,1.0,1.0,1.0,1.0
10,8,1,0.8333333333,1,0.8333333333,1,0.8333333333,1,0.8333333333,0,0,0.73,0.15,0.81,7,1.0,1.0,1.0,1.0
10,9,0.8333333333,0.8333333333,1,1,1,0.8333333333,0.8333333333,0.8333333333,1,1,0.63,0.48,0.78,8,0.8333333333333334,1.0,1.0,1.0
10,10,0.5,1,1,0.6666666667,1,0.8333333333,0.8333333333,0.5,0,1,0.63,0.23,0.76,8,1.0,1.0,1.0,0.8333333333333334
10,11,1,0.8333333333,1,1,1,1,0.8333333333,0.5,5,4,0.59,0.54,0.66,7,0.8333333333333334,1.0,1.0,1.0
10,12,0.8333333333,1,0.8333333333,1,1,0.8333333333,0.8333333333,0.6666666667,0,2,0.64,0.55,0.72,8,1.0,0.8333333333333334,0.8333333333333334,1.0
10,13,0.6666666667,1,1,0.5,1,0.8333333333,0.8333333333,0.6666666667,1,4,0.75,0.47,0.72,8,0.8333333333333334,0.8333333333333334,1.0,1.0
10,14,1,1,1,0.8333333333,1,0.8333333333,0.8333333333,0.5,1,5,0.65,0.32,0.73,7,1.0,1.0,1.0,0.8333333333333334
10,15,1,0.8333333333,1,0.5,1,0.8333333333,0.8333333333,0.5,0,1,0.69,0.17,0.75,8,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334
10,16,0.8333333333,0.8333333333,1,1,1,1,0.8333333333,0.5,1,6,0.62,0.37,0.78,8,0.8333333333333334,1.0,1.0,0.8333333333333334
10,17,0.8333333333,0.8333333333,1,0.6666666667,1,0.6666666667,0.8333333333,0.5,2,8,0.65,-0.06,0.78,8,1.0,1.0,1.0,1.0
10,18,0.5,0.3333333333,0.5,0.5,0.5,0.5,0.5,0.3333333333,1,5,0.24,0.39,0.18,6,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,19,0.5,0.3333333333,0.5,0.6666666667,0.66666667,0.3333333333,0.3333333333,0.1666666667,5,9,0.19,0.57,0.21,6,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,20,0.5,0.5,0.5,0.6666666667,0.5,0.3333333333,0.6666666667,0.1666666667,1,4,0.26,0.36,0.26,7,0.3333333333333333,0.5,0.3333333333333333,0.5
10,21,0.5,0.3333333333,0.5,0.5,0.5,0.3333333333,0.3333333333,0.5,5,0,0.23,0.58,0.31,6,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,22,0.5,0.3333333333,0.5,0.6666666667,0.5,0.5,0.3333333333,0.3333333333,5,9,0.28,0.21,0.35,6,0.3333333333333333,0.5,0.3333333333333333,0.5
10,23,0.6666666667,0.6666666667,1,1,0.83333333,0.8333333333,0.6666666667,0.6666666667,1,1,0.51,0.4,0.65,8,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334
10,24,0.8333333333,0.8333333333,0.8333333333,0.6666666667,0.83333333,0.8333333333,0.6666666667,0.5,0,2,0.62,0.54,0.66,7,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
10,25,0.6666666667,0.6666666667,0.8333333333,0.6666666667,0.66666667,0.5,0.6666666667,0.3333333333,1,4,0.59,0.61,0.72,9,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
10,26,0.8333333333,0.6666666667,0.8333333333,0.5,0.83333333,0.6666666667,0.6666666667,0.1666666667,0,1,0.63,0.42,0.63,8,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
10,27,0.8333333333,0.6666666667,0.8333333333,0.3333333333,1,0.6666666667,0.8333333333,0.5,1,1,0.64,0.25,0.76,8,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
10,28,0.5,0.3333333333,0.5,0.3333333333,0.66666667,0.6666666667,0.5,0.3333333333,2,8,0.25,0.52,0.3,6,0.5,0.5,0.3333333333333333,0.3333333333333333
10,29,0.5,0.3333333333,0.5,0.6666666667,0.5,0.3333333333,0.3333333333,0.3333333333,5,4,0.3,0.39,0.22,7,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,30,0.5,0.5,0.5,0.6666666667,0.5,0.3333333333,0.6666666667,0.1666666667,5,4,0.19,0.26,0.27,6,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,31,0.5,0.3333333333,0.5,0.5,0.5,0.5,0.3333333333,0.3333333333,1,0,0.25,0.23,0.32,7,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,32,0.5,0.5,0.5,0.6666666667,0.5,0.3333333333,0.5,0.3333333333,2,4,0.26,0.28,0.33,6,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333
10,33,0.5,0.5,0.6666666667,0.6666666667,0.66666667,0.6666666667,0.5,0.3333333333,4,4,0.34,0.52,0.37,6,0.3333333333333333,0.5,0.3333333333333333,0.5
10,34,0.5,0.5,0.5,0.6666666667,0.66666667,0.6666666667,0.3333333333,0.1666666667,5,4,0.29,0.22,0.31,6,0.3333333333333333,0.5,0.5,0.5
10,35,0.5,0.3333333333,0.5,0.6666666667,0.5,0.5,0.5,0.3333333333,5,9,0.24,0.39,0.35,6,0.3333333333333333,0.5,0.3333333333333333,0.5
10,36,0.5,0.3333333333,0.5,0.5,0.5,0.5,0.3333333333,0.1666666667,5,9,0.38,0,0.39,7,0.3333333333333333,0.5,0.3333333333333333,0.5
10,37,0.5,0.3333333333,0.5,0.6666666667,0.5,0.5,0.5,0.1666666667,1,8,0.3,0.13,0.35,5,0.3333333333333333,0.5,0.3333333333333333,0.5
10,38,0.3333333333,0.5,0.5,0.5,0.5,0.5,0.3333333333,0,2,4,0.21,0.49,0.13,3,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333
10,39,0.5,0.3333333333,0.5,0.5,0.5,0.6666666667,0.5,0.3333333333,5,4,0.18,1.01,0.15,6,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
10,40,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333,5,9,0.19,0.44,0.15,3,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,41,0.3333333333,0.3333333333,0.3333333333,0.6666666667,0.33333333,0.3333333333,0.1666666667,0.1666666667,5,4,0.24,0.19,0.13,3,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
10,42,0.6666666667,0.3333333333,0.6666666667,0.6666666667,0.83333333,0.5,0.5,0.1666666667,5,9,0.39,0.23,0.52,8,0.3333333333333333,0.5,0.3333333333333333,0.5
10,43,0.5,0.5,0.5,0.3333333333,0.83333333,0.3333333333,0.5,0.1666666667,4,9,0.3,0.12,0.5,8,0.5,0.6666666666666666,0.3333333333333333,0.5
10,44,0.6666666667,0.3333333333,0.6666666667,0.6666666667,0.66666667,0.5,0.3333333333,0.1666666667,2,5,0.44,0.24,0.57,7,0.16666666666666666,0.5,0.3333333333333333,0.5
10,45,0.5,0.3333333333,0.5,0.6666666667,0.83333333,0.6666666667,0.3333333333,0,3,7,0.42,0.15,0.48,7,0.16666666666666666,0.5,0.5,0.6666666666666666
10,46,0.8333333333,0.6666666667,0.8333333333,0.5,0.83333333,0.3333333333,0.6666666667,0,3,4,0.41,0.24,0.5,6,0.3333333333333333,0.5,0.3333333333333333,0.5
10,47,0.5,0.5,0.5,0.6666666667,0.5,0.3333333333,0.6666666667,0.3333333333,2,5,0.55,0.46,0.57,9,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
10,48,0.5,0.3333333333,0.3333333333,1,0.66666667,0.6666666667,0.5,0.6666666667,5,9,0.5,0.21,0.4,7,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333
10,49,0.3333333333,0.3333333333,0.3333333333,0.5,0.5,0.5,0.5,0.3333333333,1,0,0.17,1.02,0.23,7,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666
10,50,0.5,0.6666666667,0.5,0.3333333333,0.5,0.5,0.5,0.1666666667,4,4,0.35,-0.33,0.13,7,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
10,51,0.5,0.5,0.5,0.5,0.5,0.6666666667,0.3333333333,0.1666666667,1,4,0.25,-0.31,0.29,8,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
11,0,1,1,1,1,1,1,1,0.8,0,0,0.62,-1.01,0.67,8,1.0,1.0,1.0,1.0
11,1,1,1,1,0.6666666667,1,1,1,0.8,0,0,0.64,-0.71,0.66,8,1.0,1.0,1.0,1.0
11,2,1,0.8,1,1,1,1,1,0.8,0,0,0.59,-0.82,0.63,8,1.0,1.0,1.0,1.0
11,3,1,0.8,1,1,1,1,1,0.8,0,0,0.58,-0.97,0.61,8,1.0,1.0,1.0,1.0
11,4,1,1,1,0.6666666667,1,1,1,0.8,0,0,0.62,-0.58,0.66,8,1.0,1.0,1.0,1.0
11,5,1,1,1,1,1,1,1,0.6,0,0,0.6,-0.48,0.62,8,1.0,1.0,1.0,1.0
11,6,1,0.8,1,0.6666666667,1,1,1,0.8,0,0,0.69,-0.07,0.74,8,1.0,1.0,1.0,1.0
11,7,0.6666666667,0.6,1,0.6666666667,0.66666667,0.6,0.6,0.6,1,9,0.57,0.98,0.61,8,1.0,1.0,0.8,0.6666666666666666
11,8,0.6666666667,0.6,1,0.6666666667,0.66666667,0.8,0.8,0.6,1,6,0.65,-0.02,0.67,8,0.8,0.6666666666666666,0.8,0.6666666666666666
11,9,0.6666666667,0.8,1,0.3333333333,0.66666667,0.6,0.8,0.6,1,3,0.62,0.13,0.69,8,1.0,1.0,0.8,0.6666666666666666
11,10,0.6666666667,0.6,1,0.6666666667,0.66666667,0.6,0.8,0.4,1,1,0.65,0.21,0.61,7,0.6,0.6666666666666666,0.6,0.6666666666666666
11,11,0.3333333333,0.4,0.6666666667,0.6666666667,0.33333333,0.6,0.4,0.2,5,9,0.23,-0.69,0.21,7,0.4,0.3333333333333333,0.2,0.3333333333333333
11,12,0.3333333333,0.4,0.3333333333,0.3333333333,0.33333333,0.4,0.2,0.4,5,9,0.06,-0.59,0.14,5,0.4,0.3333333333333333,0.4,0.3333333333333333
12,0,1,0.7142857143,1,0.4,1,0.8571428571,0.8571428571,0.5714285714,0,2,0.66,-0.02,0.72,8,0.8571428571428571,0.6,0.8571428571428571,1.0
12,1,0.6,0.5714285714,1,0.6,1,0.7142857143,0.7142857143,0.4285714286,1,0,0.57,-0.26,0.58,8,0.7142857142857143,0.6,0.7142857142857143,0.6
12,2,0.6,0.5714285714,0.6,0.4,0.6,0.5714285714,0.5714285714,0.4285714286,1,0,0.59,-0.01,0.62,8,0.5714285714285714,0.4,0.5714285714285714,0.4
