id,image_id,blip1_dsg,fuyu_dsg,instruct_blip_dsg,llava-alt_dsg,llava_dsg,mplug_dsg,blip1_tifa,fuyu_tifa,instruct_blip_tifa,llava-alt_tifa,llava_tifa,mplug_tifa,alignscore,clipscore,gpt4v_tifa,gpt4v_dsg,viescore,llmscore_over,llmscore_ec
8,41,0.2,0.6,0.2,0,0,0.2,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0.28,0.24,0.166666667,0.2,3,5,20
8,42,0.4,0.6,0.2,0.2,0,0.4,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0.166666667,0.27,0.24,0.166666667,0.2,8,5,9
8,43,0.2,0.6,0.2,0.4,0.2,0.2,0.166666667,0.333333333,0.166666667,0.333333333,0.166666667,0.333333333,0.25,0.26,0.333333333,0.4,5,5,20
8,44,0.4,0,0.4,0.4,0,0.4,0.5,0,0.333333333,0.333333333,0.166666667,0.333333333,0.38,0.21,0,0,8,4,4
8,45,0.4,0.4,0.4,0.4,0.4,0.4,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.46,0.23,0.166666667,0.2,3,5,16
8,46,0.4,0.2,0.2,0.4,0.2,0.2,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0.166666667,0.21,0.16,0.166666667,0.2,6,5,20
8,47,0.4,0.2,0.4,0.4,0,0.4,0.333333333,0.333333333,0.333333333,0.333333333,0.166666667,0.333333333,0.25,0.22,0,0.2,7,5,20
8,48,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.333333333,0.333333333,0.333333333,0.166666667,0.333333333,0.36,0.19,0.166666667,0.2,6,4,7
8,49,0.6,0.8,0.6,0.6,0.6,0.6,0.5,0,0.5,0.5,0.5,0.5,0.54,0.41,0.5,0.6,8,3,4
8,50,0.2,0.8,0.4,0.2,0.2,0.4,0.166666667,1,0.333333333,0.166666667,0.166666667,0.166666667,0.33,0.31,0.166666667,0.2,7,4,13
8,51,0.4,0.4,0.8,0.2,0.2,0.8,0.333333333,0.333333333,0.666666667,0.166666667,0.166666667,0.5,0.48,0.42,0.166666667,0.2,7,2,5
8,52,0.8,0.2,0.8,0.6,0.2,0.8,0.666666667,0,0.666666667,0.333333333,0.166666667,0.666666667,0.46,0.45,0.166666667,0.4,8,3,4
8,53,0.6,0.8,0.8,0.4,0.2,0.6,0.5,0.166666667,0.666666667,0.166666667,0.166666667,0.666666667,0.48,0.46,0.666666667,0.8,8,3,7
9,,1,0.857142857,0.857142857,1,0.857142857,0.857142857,0.875,0.75,0.875,0.75,0.75,0.75,0.77,0.76,0.375,0.857142857,8,0,0
9,1,1,1,1,1,0.857142857,1,0.75,0.625,0.875,0.75,0.75,0.75,0.72,0.7,0.375,0.714285714,8,2,4
9,2,1,0.714285714,1,1,1,1,0.75,0.625,0.75,0.75,0.75,0.75,0.72,0.76,0.375,0.857142857,8,0,2
9,3,1,0.571428571,0.857142857,1,1,1,0.875,0.875,0.875,0.75,0.875,0.75,0.76,0.7,0.5,0.857142857,7,0,0
9,4,1,0.857142857,1,1,0.857142857,1,0.75,0.5,0.75,0.75,0.625,0.75,0.76,0.76,0.25,0.714285714,8,0,3
9,5,0.714285714,0.714285714,1,1,1,1,0.625,0.875,0.75,0.75,0.75,0.75,0.82,0.68,0.5,1,8,0,1
9,6,0.714285714,1,0.857142857,0.714285714,0.714285714,1,0.75,0.625,0.75,0.625,0.625,0.5,0.79,0.68,0.375,0.714285714,8,0,2
9,7,1,0.571428571,0.857142857,1,1,1,0.875,0.75,0.875,0.75,0.75,0.75,0.72,0.67,0.375,0.857142857,8,0,0
9,8,0.714285714,0.571428571,1,0.714285714,0.714285714,0.857142857,0.75,0.625,0.875,0.625,0.625,0.625,0.78,0.67,0.375,0.714285714,8,0,0
9,9,0.714285714,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.7,0.5,1,8,0,0
9,10,1,0.857142857,0.857142857,1,0.857142857,1,0.875,0.875,0.875,0.75,0.75,0.75,0.82,0.77,0.5,1,8,0,0
9,11,1,1,1,1,1,1,0.875,0.75,0.75,0.75,0.75,0.75,0.81,0.73,0.5,1,7,1,1
9,12,0.714285714,0.714285714,0.571428571,0.571428571,0.571428571,0.571428571,0.75,0.5,0.625,0.375,0.375,0.625,0.72,0.68,0.125,0.428571429,8,2,2
9,13,0.571428571,0.714285714,0.571428571,0.571428571,0.571428571,0.571428571,0.375,0.25,0.5,0.375,0.5,0.375,0.6,0.64,0.25,0.571428571,8,3,7
9,14,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.25,0.25,0.25,0.375,0.5,0.5,0.6,0.59,0.25,0.571428571,8,1,4
9,15,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.375,0.625,0.5,0.375,0.5,0.5,0.62,0.53,0.25,0.571428571,8,2,4
9,16,0.571428571,0.714285714,0.428571429,0.571428571,0.285714286,0.571428571,0.375,0.625,0.375,0.375,0.25,0.25,0.55,0.57,0.25,0.571428571,8,1,8
9,17,0.714285714,0.714285714,0.571428571,0.714285714,0.571428571,0.714285714,0.625,0.625,0.625,0.5,0.5,0.5,0.52,0.5,0.375,0.714285714,7,1,0
9,18,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.375,0.625,0.625,0.625,0.625,0.56,0.65,0.375,0.714285714,7,2,9
9,19,0.714285714,0.428571429,0.714285714,0.714285714,0.571428571,0.714285714,0.625,0.125,0.75,0.5,0.5,0.5,0.42,0.43,0.375,0.714285714,7,1,0
9,20,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.5,0.75,0.625,0.5,0.5,0.56,0.55,0.375,0.714285714,7,1,4
9,21,0.714285714,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.5,0.5,0.5,0.53,0.56,0.375,0.571428571,7,1,0
9,22,1,1,1,1,1,1,0.75,0.625,0.75,0.75,0.75,0.75,0.8,0.71,0.375,0.857142857,8,0,0
9,23,0.714285714,0.857142857,1,1,1,1,0.625,0.875,0.625,0.75,0.625,0.75,0.77,0.77,0.375,0.857142857,8,0,2
9,24,1,1,0.714285714,1,1,0.714285714,1,0.625,0.625,0.75,0.75,0.5,0.69,0.54,0.5,1,8,0,2
9,25,0.714285714,1,1,0.857142857,0.857142857,0.857142857,0.625,1,0.625,0.625,0.625,0.625,0.75,0.74,0.375,0.714285714,8,0,0
9,26,0.714285714,1,1,1,1,1,0.75,0.625,0.875,0.75,0.75,0.75,0.7,0.74,0.5,0.714285714,8,0,1
9,27,0.714285714,1,0.714285714,0.714285714,0.714285714,0.857142857,0.75,0.625,0.75,0.625,0.625,0.625,0.78,0.64,0.375,0.714285714,8,1,2
9,28,0.714285714,1,0.857142857,0.857142857,0.714285714,1,0.625,0.75,0.75,0.625,0.5,0.75,0.64,0.61,0.375,0.428571429,8,1,0
9,29,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,1,0.75,0.625,0.875,0.625,0.625,0.875,0.79,0.63,0.375,0.714285714,8,1,1
9,30,1,1,1,1,1,1,0.75,0.875,0.75,0.75,0.75,0.75,0.77,0.61,0.5,1,8,0,0
9,31,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.5,0.5,0.75,0.5,0.5,0.5,0.54,0.46,0.375,0.714285714,8,1,0
9,32,0.714285714,0.714285714,0.571428571,0.714285714,0.714285714,0.571428571,0.5,0.375,0.625,0.5,0.5,0.625,0.58,0.63,0.375,0.571428571,7,2,4
9,33,0.714285714,0.285714286,0.714285714,0.714285714,0.571428571,0.714285714,0.625,0,0.75,0.5,0.5,0.5,0.37,0.47,0.375,0.714285714,7,1,0
9,34,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.625,0.875,0.5,0.5,0.5,0.55,0.55,0.375,0.714285714,7,1,0
9,35,0.714285714,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.5,0.375,0.5,0.5,0.5,0.5,0.48,0.59,0.25,0.571428571,8,1,2
9,36,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.5,0.625,0.5,0.625,0.5,0.52,0.49,0.375,0.714285714,7,1,0
9,37,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.5,0.75,0.5,0.5,0.5,0.53,0.6,0.375,0.714285714,6,1,0
9,38,0.714285714,0.428571429,0.714285714,0.714285714,0.428571429,0.714285714,0.75,0,0.875,0.375,0.375,0.5,0.33,0.46,0.125,0.285714286,7,1,0
9,39,0.714285714,0.714285714,0.714285714,0,0.714285714,0.714285714,0.625,0.625,0.625,0.625,0.625,0.625,0.53,0.54,0.375,0.714285714,6,1,0
9,40,0.714285714,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.625,0.5,0.75,0.5,0.5,0.625,0.53,0.52,0.375,0.714285714,8,1,0
9,41,1,1,0.857142857,1,0.857142857,1,0.75,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.375,0.714285714,8,0,0
9,42,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.375,0.5,0.5,0.375,0.5,0.5,0.61,0.67,0.25,0.571428571,8,2,4
9,43,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.25,0.25,0.5,0.375,0.5,0.25,0.47,0.52,0.25,0.571428571,8,0,0
9,44,0.571428571,0.285714286,0.428571429,0.571428571,0.571428571,0.571428571,0.5,0.375,0.5,0.375,0.625,0.375,0.62,0.48,0.25,0.571428571,8,1,1
9,45,0.428571429,0.857142857,0.428571429,0.571428571,0.571428571,0.571428571,0.375,0.375,0.5,0.375,0.375,0.375,0.61,0.62,0.25,0.428571429,8,0,0
9,46,0.428571429,0.428571429,0.285714286,0.285714286,0.285714286,0.285714286,0.5,0.375,0.5,0.5,0.625,0.375,0.41,0.42,0.125,0.428571429,6,2,4
9,47,0.428571429,0.285714286,0.285714286,0.571428571,0.285714286,0.428571429,0.375,0.25,0.125,0.375,0.375,0.25,0.55,0.55,0.25,0.428571429,8,3,8
9,48,0.571428571,0.285714286,0.428571429,0.428571429,0.142857143,0.714285714,0.375,0.375,0.125,0.375,0.5,0.375,0.53,0.41,0.125,0.142857143,7,3,9
9,49,0.428571429,0.571428571,0.428571429,0.428571429,0.428571429,0.428571429,0.375,0.375,0.25,0.375,0.5,0.375,0.58,0.51,0.125,0.428571429,8,1,2
9,50,0.428571429,0.142857143,0.428571429,0.428571429,0.428571429,0.571428571,0.375,0.375,0.25,0.375,0.375,0.375,0.54,0.46,0.125,0.428571429,6,3,7
9,51,0.571428571,0.571428571,0,0.571428571,0.571428571,0.571428571,0.625,0.5,0.75,0.5,0.5,0.5,0.35,0.46,0.25,0.571428571,6,1,0
9,52,0.571428571,0,0.571428571,0.571428571,0.571428571,0.571428571,0.625,0.125,0.875,0.5,0.5,0.5,0.41,0.41,0.25,0.714285714,7,1,0
9,53,0.714285714,0.571428571,0.571428571,0.714285714,0.571428571,0.714285714,0.625,0.5,0.75,0.5,0.5,0.5,0.43,0.34,0.375,0.571428571,7,1,0
9,54,0.571428571,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714,0.625,0.375,0.5,0.5,0.5,0.5,0.37,0.36,0.375,0.714285714,8,1,0
9,55,0.714285714,0.714285714,0.714285714,0.714285714,0.571428571,0.714285714,0.5,0.625,0.75,0.5,0.5,0.5,0.49,0.55,0.25,0.285714286,7,1,0
9,56,0.285714286,0.571428571,0.142857143,0.285714286,0.285714286,0.285714286,0.125,0.375,0.375,0.125,0.125,0.125,0.26,0.33,0.125,0.285714286,7,1,5
9,57,0.571428571,0.142857143,0.571428571,0,0,0.428571429,0.375,0,0.5,0,0.125,0.5,0.21,0.27,0,0.142857143,7,4,8
9,58,0.428571429,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286,0.375,0,0.125,0.375,0.375,0.375,0.33,0.31,0.125,0.285714286,8,2,3
9,59,0.428571429,0.428571429,0.571428571,0.428571429,0.285714286,0.714285714,0.5,0.25,0.375,0.375,0.375,0.375,0.46,0.36,0.125,0.285714286,8,1,5
9,60,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.5,0.625,0.5,0.625,0.5,0.35,0.41,0.375,0.428571429,8,1,4
9,61,0.714285714,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.625,0.75,0.625,0.5,0.5,0.5,0.43,0.42,0.375,0.571428571,6,1,4
9,62,0.714285714,0.571428571,0.857142857,0.714285714,0.714285714,1,0.625,0.625,0.625,0.5,0.5,0.5,0.44,0.44,0.375,0.714285714,8,1,0
9,63,0.714285714,0.571428571,0.571428571,0.714285714,0.571428571,0.571428571,0.625,0.5,0.625,0.5,0.625,0.625,0.42,0.44,0.375,0.571428571,8,1,0
9,64,0.571428571,0.571428571,0.571428571,0.714285714,0.571428571,0.571428571,0.625,0.5,0.75,0.5,0.5,0.5,0.36,0.36,0.375,0.571428571,6,0,2
9,65,0.571428571,0,0,0,0,0.571428571,0.75,0.5,0.75,0.25,0.125,0.5,0.35,0.21,0.125,0,5,3,4
9,66,0.571428571,0.571428571,0.571428571,0.571428571,0.571428571,0.714285714,0.75,0.5,0.625,0.5,0.5,0.5,0.4,0.39,0.25,0.571428571,7,1,1
9,67,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.375,0.25,0.125,0.25,0.25,0.25,0.41,0.33,0,0.142857143,6,3,9
9,68,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.125,0.5,0.25,0.25,0.125,0.5,0.42,0.43,0,0.142857143,6,3,4
9,69,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.571428571,0.125,0.25,0,0.375,0.125,0.375,0.37,0.39,0,0.142857143,6,3,9
9,70,0.142857143,0,0.142857143,0.142857143,0.142857143,0.142857143,0.375,0.25,0.125,0,0.125,0.125,0.26,0.07,0,0.142857143,8,4,8
9,71,0,0,0.285714286,0,0,0.142857143,0,0.125,0,0.25,0.25,0.25,0.14,0.1,0,0,6,4,4
9,72,0,0,0,0.285714286,0.142857143,0.142857143,0.375,0.125,0.125,0.5,0.375,0.25,0.06,0.14,0,0,5,2,3
9,73,0,0.285714286,0,0,0.142857143,0.428571429,0.125,0.125,0,0.125,0,0.125,0.15,0.14,0.125,0,7,5,9
9,74,0,0.285714286,0.142857143,0.142857143,0.142857143,0.571428571,0,0.125,0.125,0.125,0.25,0.25,0.16,0.18,0,0,8,5,8
9,75,0,0.142857143,0,0.142857143,0.142857143,0,0,0,0.125,0.125,0,0.25,0.16,0.15,0,0,6,4,9
10,,1,0.833333333,1,1,0.666666667,1,1,0.666666667,1,0.833333333,0.833333333,1,0.79,0.7,0.666666667,1,7,0,0
10,1,1,0.166666667,1,1,1,1,0.833333333,0.5,1,0.833333333,0.833333333,0.666666667,0.65,0.53,0.666666667,1,8,1,4
10,2,1,0.833333333,1,1,1,1,0.833333333,0.666666667,1,0.833333333,1,0.833333333,0.81,0.71,0.666666667,1,8,1,4
10,3,1,0.833333333,1,1,1,1,1,0.833333333,1,0.833333333,1,0.833333333,0.84,0.73,0.666666667,1,8,0,1
10,4,1,0.333333333,1,1,0.833333333,1,0.833333333,0.666666667,1,0.833333333,1,1,0.81,0.66,0.666666667,0.833333333,7,0,0
10,5,1,0.333333333,1,1,1,1,1,0.5,1,0.833333333,0.833333333,0.833333333,0.83,0.63,0.5,0.666666667,8,0,0
10,6,1,0.666666667,1,0.666666667,0.666666667,1,0.666666667,0.5,1,0.5,0.5,0.666666667,0.72,0.6,0.666666667,1,8,1,4
10,7,1,0.833333333,1,1,1,1,1,0.666666667,1,0.833333333,1,0.833333333,0.77,0.67,0.666666667,1,7,0,0
10,8,1,0.833333333,1,1,1,1,1,0.833333333,1,1,0.833333333,0.833333333,0.81,0.73,0.666666667,1,7,0,0
10,9,1,1,1,1,0.833333333,1,0.833333333,0.833333333,1,0.833333333,0.833333333,0.833333333,0.78,0.63,0.666666667,1,8,1,1
10,10,1,0.333333333,0.833333333,1,0.333333333,1,1,0.5,1,0.833333333,1,0.833333333,0.76,0.63,0.5,0.666666667,8,0,1
10,11,1,1,1,1,1,1,0.833333333,0.5,1,0.833333333,0.833333333,1,0.66,0.59,0.5,1,7,5,4
10,12,0.833333333,1,1,0.833333333,0.833333333,1,1,0.666666667,0.833333333,0.833333333,1,0.833333333,0.72,0.64,0.5,0.666666667,8,0,2
10,13,0.833333333,0.5,1,1,0.666666667,1,0.833333333,0.666666667,1,0.833333333,1,0.833333333,0.72,0.75,0.666666667,0.833333333,8,1,4
10,14,1,0.833333333,0.833333333,1,1,1,1,0.5,1,0.833333333,1,0.833333333,0.73,0.65,0.666666667,0.833333333,7,1,5
10,15,0.833333333,0.333333333,0.833333333,1,1,1,0.833333333,0.5,1,0.833333333,0.833333333,0.833333333,0.75,0.69,0.666666667,1,8,0,1
10,16,1,1,0.833333333,1,0.833333333,1,0.833333333,0.5,1,0.833333333,0.833333333,1,0.78,0.62,0.666666667,0.666666667,8,1,6
10,17,1,0.666666667,1,1,0.666666667,1,1,0.5,1,0.833333333,0.833333333,0.666666667,0.78,0.65,0.5,0.666666667,8,2,8
10,18,0.5,0.5,0.333333333,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.333333333,0.5,0.18,0.24,0.333333333,0.333333333,6,1,5
10,19,0.5,0.666666667,0.333333333,0.5,0.5,0.5,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.21,0.19,0.333333333,0.5,6,5,9
10,20,0.5,0.666666667,0.5,0.5,0.5,0.5,0.333333333,0.166666667,0.333333333,0.666666667,0.5,0.333333333,0.26,0.26,0.333333333,0.5,7,1,4
10,21,0.5,0.5,0.333333333,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.31,0.23,0.333333333,0.5,6,5,0
10,22,0.5,0.666666667,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.35,0.28,0.333333333,0.5,6,5,9
10,23,1,1,0.833333333,1,0.666666667,0.833333333,0.833333333,0.666666667,0.833333333,0.666666667,0.666666667,0.833333333,0.65,0.51,0.166666667,0.333333333,8,1,1
10,24,0.833333333,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,0.666666667,0.5,0.833333333,0.666666667,0.833333333,0.833333333,0.66,0.62,0.5,0.833333333,7,0,2
10,25,0.833333333,0.666666667,0.833333333,0.833333333,0.666666667,0.666666667,0.666666667,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.72,0.59,0.333333333,0.5,9,1,4
10,26,0.833333333,0.333333333,0.833333333,0.833333333,0.833333333,0.833333333,0.666666667,0.166666667,0.833333333,0.666666667,0.666666667,0.666666667,0.63,0.63,0.333333333,0.833333333,8,0,1
10,27,0.833333333,0.166666667,0.833333333,0.833333333,0.833333333,1,0.833333333,0.5,0.833333333,0.833333333,0.666666667,0.666666667,0.76,0.64,0.5,0.833333333,8,1,1
10,28,0.5,0.166666667,0.333333333,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.5,0.333333333,0.666666667,0.3,0.25,0.333333333,0.5,6,2,8
10,29,0.5,0.666666667,0.333333333,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.22,0.3,0.333333333,0.5,7,5,4
10,30,0.5,0.666666667,0.333333333,0.5,0.5,0.5,0.333333333,0.166666667,0.333333333,0.666666667,0.5,0.333333333,0.27,0.19,0.333333333,0.5,6,5,4
10,31,0.5,0.5,0.333333333,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.32,0.25,0.333333333,0.5,7,1,0
10,32,0.166666667,0.666666667,0.333333333,0.5,0.5,0.5,0.166666667,0.333333333,0.5,0.5,0.5,0.333333333,0.33,0.26,0.333333333,0.333333333,6,2,4
10,33,0.5,0.666666667,0.5,0.5,0.5,0.666666667,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.37,0.34,0.333333333,0.5,6,4,4
10,34,0.5,0.666666667,0.5,0.5,0.5,0.5,0.333333333,0.166666667,0.5,0.333333333,0.5,0.666666667,0.31,0.29,0.333333333,0.5,6,5,4
10,35,0.5,0.666666667,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.333333333,0.5,0.35,0.24,0.333333333,0.5,6,5,9
10,36,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.5,0.39,0.38,0.333333333,0.5,7,5,9
10,37,0.5,0.666666667,0.5,0.5,0.5,0.5,0.333333333,0.166666667,0.333333333,0.5,0.333333333,0.5,0.35,0.3,0.333333333,0.5,5,1,8
10,38,0.5,0.5,0.333333333,0.5,0.166666667,0.5,0.333333333,0,0.166666667,0.333333333,0.5,0.5,0.13,0.21,0.333333333,0.333333333,3,2,4
10,39,0.5,0.5,0.333333333,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.333333333,0.666666667,0.15,0.18,0.333333333,0.333333333,6,5,4
10,40,0.333333333,0.5,0.333333333,0.5,0.5,0.5,0.166666667,0.333333333,0.333333333,0.5,0.5,0.5,0.15,0.19,0.333333333,0.333333333,3,5,9
10,41,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.13,0.24,0.166666667,0.333333333,3,5,4
10,42,0.5,0.5,0.5,0.5,0.5,0.833333333,0.333333333,0.166666667,0.333333333,0.5,0.333333333,0.5,0.52,0.39,0.166666667,0.5,8,5,9
10,43,0.666666667,0.166666667,0.5,0.5,0.5,0.833333333,0.5,0.166666667,0.333333333,0.5,0.5,0.333333333,0.5,0.3,0.333333333,0.666666667,8,4,9
10,44,0.5,0.666666667,0.5,0.5,0.5,0.5,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.5,0.57,0.44,0.333333333,0.666666667,7,2,5
10,45,0.5,0.666666667,0.5,0.5,0.5,0.833333333,0.166666667,0,0.5,0.333333333,0.333333333,0.666666667,0.48,0.42,0.166666667,0.5,7,3,7
10,46,0.5,0.333333333,0.5,0.833333333,0.833333333,0.833333333,0.333333333,0,0.333333333,0.666666667,0.666666667,0.333333333,0.5,0.41,0.166666667,0.666666667,6,3,4
10,47,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.666666667,0.5,0.333333333,0.57,0.55,0.166666667,0.333333333,9,2,5
10,48,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.5,0.5,0.333333333,0.666666667,0.4,0.5,0.166666667,0.333333333,7,5,9
10,49,0.5,0.5,0.166666667,0.166666667,0.166666667,0.5,0.333333333,0.333333333,0.166666667,0.5,0.333333333,0.5,0.23,0.17,0.333333333,0.5,7,1,0
10,50,0.166666667,0.166666667,0.333333333,0.5,0.5,0.5,0.166666667,0.166666667,0.166666667,0.5,0.666666667,0.5,0.13,0.35,0.333333333,0.5,7,4,4
10,51,0.166666667,0.333333333,0.333333333,0.5,0.5,0.5,0.5,0.166666667,0.333333333,0.333333333,0.5,0.666666667,0.29,0.25,0.333333333,0.5,8,1,4
11,,1,1,1,1,1,1,1,0.8,1,1,1,1,0.67,0.62,0.6,1,8,0,0
11,1,1,0,1,1,1,1,1,0.8,1,1,1,1,0.66,0.64,0.6,1,8,0,0
11,2,1,1,1,1,1,1,1,0.8,1,1,0.8,1,0.63,0.59,0.6,1,8,0,0
11,3,1,1,1,1,1,1,1,0.8,1,1,0.8,1,0.61,0.58,0.6,1,8,0,0
11,4,1,0,1,1,1,1,1,0.8,1,1,1,1,0.66,0.62,0.4,1,8,0,0
11,5,1,1,1,1,1,1,1,0.6,1,1,1,1,0.62,0.6,0.6,1,8,0,0
11,6,1,0.666666667,1,1,1,1,1,0.8,1,1,0.8,1,0.74,0.69,0.4,0.666666667,8,0,0
11,7,1,0.666666667,0.666666667,1,0.666666667,0.666666667,1,0.6,0.8,0.6,0.6,0.6,0.61,0.57,0.4,0.666666667,8,1,9
11,8,0.666666667,0.666666667,0.666666667,1,0.666666667,0.666666667,0.8,0.6,0.8,0.8,0.6,0.8,0.67,0.65,0.4,0.666666667,8,1,6
11,9,1,0,0.666666667,1,0.666666667,0.666666667,1,0.6,0.8,0.8,0.8,0.6,0.69,0.62,0.4,0.666666667,8,1,3
11,10,0.666666667,0.666666667,0.666666667,1,0.666666667,0.666666667,0.6,0.4,0.6,0.8,0.6,0.6,0.61,0.65,0.4,0.666666667,7,1,1
11,11,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.333333333,0.4,0.2,0.2,0.4,0.4,0.6,0.21,0.23,0,0.333333333,7,5,9
11,12,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4,0.4,0.4,0.2,0.4,0.4,0.14,0.06,0.2,0.333333333,5,5,9
12,,0.6,0.2,1,1,1,1,0.857142857,0.571428571,0.857142857,0.857142857,0.714285714,0.857142857,0.72,0.66,0.571428571,1,8,0,2
12,1,0.4,0.4,0.6,1,0.4,1,0.714285714,0.428571429,0.714285714,0.714285714,0.571428571,0.714285714,0.58,0.57,0.428571429,0.4,8,1,0
12,2,0.4,0.2,0.4,0.4,0.4,0.4,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0.62,0.59,0.428571429,0.4,8,1,0
12,3,0.8,0,0.8,1,0.8,0.8,0.857142857,0.428571429,0.714285714,0.857142857,0.714285714,0.857142857,0.61,0.6,0.714285714,1,8,0,1
12,4,0.4,0.2,0.8,1,0.8,1,0.571428571,0.428571429,0.714285714,0.857142857,0.571428571,0.857142857,0.67,0.54,0.428571429,0.4,8,0,1
12,5,0.6,0.8,0.8,1,0.8,1,0.857142857,0.571428571,0.714285714,0.714285714,0.714285714,1,0.71,0.56,0.571428571,0.8,8,1,3
12,6,0.4,0,0.4,0.4,0.4,0.4,0.571428571,0.285714286,0.428571429,0.428571429,0.428571429,0.714285714,0.57,0.46,0.285714286,0.4,5,1,4
12,7,0.4,0,0.4,0.4,0.2,0.4,0.428571429,0.285714286,0.428571429,0.285714286,0.428571429,0.571428571,0.42,0.29,0.285714286,0.4,3,5,9
12,8,0.4,0.4,0.4,0.4,0.4,0.4,0.571428571,0.285714286,0.428571429,0.285714286,0.428571429,0.571428571,0.49,0.36,0.285714286,0.4,2,5,9
12,9,0.4,0.4,0.4,0.4,0.4,0.8,0.571428571,0.285714286,0.428571429,0.428571429,0.428571429,0.714285714,0.53,0.43,0.285714286,0.4,6,2,4
12,10,0.4,0.4,0.4,0.4,0,0.4,0.714285714,0.285714286,0.428571429,0.285714286,0.285714286,0.571428571,0.39,0.35,0.285714286,0.4,8,2,4
13,,1,0.6,1,1,1,1,0.857142857,0.714285714,0.857142857,1,0.857142857,1,0.76,0.61,0.571428571,1,8,0,1
13,1,0.8,0,0.8,0.8,0.8,0.8,0.714285714,0.428571429,0.571428571,0.857142857,0.857142857,0.857142857,0.64,0.55,0.428571429,0.8,7,0,0
13,2,0.6,0.4,1,1,0.6,1,0.571428571,0.285714286,0.714285714,0.714285714,0.428571429,0.714285714,0.56,0.58,0.428571429,1,8,1,1
13,3,0.6,0.4,0.8,0.8,0.6,0.8,0.571428571,0.714285714,0.571428571,0.714285714,0.571428571,0.857142857,0.55,0.49,0.428571429,0.8,7,1,1
13,4,1,0.8,1,1,1,1,0.857142857,0.571428571,0.714285714,1,1,0.714285714,0.62,0.54,0.428571429,1,8,0,1
