ID,Prompt,Image,Image Source,New filename,Rank order (higher is “farther away” from start),Rank order (higher is “farther away” from start)
9,A young man in a suit and tie with a beer in his hand.,9_A young man with a beer._4.png,SD2.0,9-45.png,3c,3
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._0.png,SD2.0,9-46.png,3d,3
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._1.png,SD2.0,9-47.png,3d,3
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._2.png,SD2.0,9-48.png,3d,3
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._3.png,SD2.0,9-49.png,3d,3
9,A young man in a suit and tie with a beer in his hand.,9_A beer in his hand._4.png,SD2.0,9-50.png,3d,3
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._0.png,SD2.0,9-51.png,3e,3
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._1.png,SD2.0,9-52.png,3e,3
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._3.png,SD2.0,9-53.png,3e,3
9,A young man in a suit and tie with a beer in his hand.,9_A suit and tie._4.png,SD2.0,9-54.png,3e,3
9,A young man in a suit and tie with a beer in his hand.,9_A young man._0.png,SD2.0,9-55.png,4a,4
9,A young man in a suit and tie with a beer in his hand.,9_A young man._1.png,SD2.0,9-56.png,4a,4
9,A young man in a suit and tie with a beer in his hand.,9_A young man._2.png,SD2.0,9-57.png,4a,4
9,A young man in a suit and tie with a beer in his hand.,9_A young man._3.png,SD2.0,9-58.png,4a,4
9,A young man in a suit and tie with a beer in his hand.,9_A young man._4.png,SD2.0,9-59.png,4a,4
9,A young man in a suit and tie with a beer in his hand.,9_A suit._0.png,SD2.0,9-60.png,4b,4
9,A young man in a suit and tie with a beer in his hand.,9_A suit._1.png,SD2.0,9-61.png,4b,4
9,A young man in a suit and tie with a beer in his hand.,9_A suit._2.png,SD2.0,9-62.png,4b,4
9,A young man in a suit and tie with a beer in his hand.,9_A suit._3.png,SD2.0,9-63.png,4b,4
9,A young man in a suit and tie with a beer in his hand.,9_A suit._4.png,SD2.0,9-64.png,4b,4
9,A young man in a suit and tie with a beer in his hand.,9_A tie._3.png,SD2.0,9-65.png,4c,4
9,A young man in a suit and tie with a beer in his hand.,9_A tie._4.png,SD2.0,9-66.png,4c,4
9,A young man in a suit and tie with a beer in his hand.,9_A beer._0.png,SD2.0,9-67.png,4d,4
9,A young man in a suit and tie with a beer in his hand.,9_A beer._1.png,SD2.0,9-68.png,4d,4
9,A young man in a suit and tie with a beer in his hand.,9_A beer._2.png,SD2.0,9-69.png,4d,4
9,A young man in a suit and tie with a beer in his hand.,9_A beer._3.png,SD2.0,9-70.png,4d,4
9,A young man in a suit and tie with a beer in his hand.,9_A hand._0.png,SD2.0,9-71.png,4e,4
9,A young man in a suit and tie with a beer in his hand.,9_A hand._1.png,SD2.0,9-72.png,4e,4
9,A young man in a suit and tie with a beer in his hand.,9_A hand._2.png,SD2.0,9-73.png,4e,4
9,A young man in a suit and tie with a beer in his hand.,9_A hand._3.png,SD2.0,9-74.png,4e,4
9,A young man in a suit and tie with a beer in his hand.,9_A hand._4.png,SD2.0,9-75.png,4e,4
10,A man is eating a loaded hot dog with people around him.,coco_144234_stable_diffusion_v2_1.jpg,SD2.1,10-0.jpg,0a,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._0.png,SD2.0,10-1.png,0b,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._1.png,SD2.0,10-2.png,0b,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._2.png,SD2.0,10-3.png,0b,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._3.png,SD2.0,10-4.png,0b,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him in a line._4.png,SD2.0,10-5.png,0b,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._0.png,SD2.0,10-6.png,0c,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._1.png,SD2.0,10-7.png,0c,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._2.png,SD2.0,10-8.png,0c,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._3.png,SD2.0,10-9.png,0c,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog with people around him._4.png,SD2.0,10-10.png,0c,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog in a line._0.png,SD2.0,10-11.png,0d,0
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog in a line._3.png,SD2.0,10-12.png,0d,0
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._0.png,SD2.0,10-13.png,0e,0
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._1.png,SD2.0,10-14.png,0e,0
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._2.png,SD2.0,10-15.png,0e,0
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._3.png,SD2.0,10-16.png,0e,0
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog with people around in a line._4.png,SD2.0,10-17.png,0e,0
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._0.png,SD2.0,10-18.png,1a,1
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._1.png,SD2.0,10-19.png,1a,1
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._2.png,SD2.0,10-20.png,1a,1
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._3.png,SD2.0,10-21.png,1a,1
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him in a line._4.png,SD2.0,10-22.png,1a,1
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._0.png,SD2.0,10-23.png,1b,1
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._1.png,SD2.0,10-24.png,1b,1
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._2.png,SD2.0,10-25.png,1b,1
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._3.png,SD2.0,10-26.png,1b,1
10,A man is eating a loaded hot dog with people around him.,10_A man is eating a loaded hot dog._4.png,SD2.0,10-27.png,1b,1
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._0.png,SD2.0,10-28.png,2a,2
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._1.png,SD2.0,10-29.png,2a,2
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._2.png,SD2.0,10-30.png,2a,2
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._3.png,SD2.0,10-31.png,2a,2
10,A man is eating a loaded hot dog with people around him.,10_People around him in a line._4.png,SD2.0,10-32.png,2a,2
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._0.png,SD2.0,10-33.png,2b,2
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._1.png,SD2.0,10-34.png,2b,2
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._2.png,SD2.0,10-35.png,2b,2
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._3.png,SD2.0,10-36.png,2b,2
10,A man is eating a loaded hot dog with people around him.,10_A man with people around him._4.png,SD2.0,10-37.png,2b,2
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._0.png,SD2.0,10-38.png,2c,2
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._1.png,SD2.0,10-39.png,2c,2
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._2.png,SD2.0,10-40.png,2c,2
10,A man is eating a loaded hot dog with people around him.,10_A man in a line._4.png,SD2.0,10-41.png,2c,2
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._0.png,SD2.0,10-42.png,3a,3
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._1.png,SD2.0,10-43.png,3a,3
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._2.png,SD2.0,10-44.png,3a,3
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._3.png,SD2.0,10-45.png,3a,3
10,A man is eating a loaded hot dog with people around him.,10_A man is eating._4.png,SD2.0,10-46.png,3a,3
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog._2.png,SD2.0,10-47.png,3b,3
10,A man is eating a loaded hot dog with people around him.,10_Eating a loaded hot dog._4.png,SD2.0,10-48.png,3b,3
10,A man is eating a loaded hot dog with people around him.,10_People._0.png,SD2.0,10-49.png,3c,3
10,A man is eating a loaded hot dog with people around him.,10_People._3.png,SD2.0,10-50.png,3c,3
10,A man is eating a loaded hot dog with people around him.,10_People._4.png,SD2.0,10-51.png,3c,3
11,A man in a wet suit is surfing.,coco_680517_stable_diffusion_v2_1.jpg,SD2.1,11-0.jpg,0a,0
11,A man in a wet suit is surfing.,11_A man is surfing._0.png,SD2.0,11-1.png,0b,0
11,A man in a wet suit is surfing.,11_A man is surfing._1.png,SD2.0,11-2.png,0b,0
11,A man in a wet suit is surfing.,11_A man is surfing._2.png,SD2.0,11-3.png,0b,0
11,A man in a wet suit is surfing.,11_A man is surfing._3.png,SD2.0,11-4.png,0b,0
11,A man in a wet suit is surfing.,11_A man is surfing._4.png,SD2.0,11-5.png,0b,0
11,A man in a wet suit is surfing.,11_A man in a wet suit._0.png,SD2.0,11-6.png,0c,0
11,A man in a wet suit is surfing.,11_A man in a wet suit._1.png,SD2.0,11-7.png,0c,0
11,A man in a wet suit is surfing.,11_A man in a wet suit._2.png,SD2.0,11-8.png,0c,0
11,A man in a wet suit is surfing.,11_A man in a wet suit._3.png,SD2.0,11-9.png,0c,0
11,A man in a wet suit is surfing.,11_A man in a wet suit._4.png,SD2.0,11-10.png,0c,0
11,A man in a wet suit is surfing.,13_A man._3.png,SD2.0,11-11.png,1,1
11,A man in a wet suit is surfing.,13_A man._4.png,SD2.0,11-12.png,1,1
12,A red motorcycle parked by paint chipped doors.,coco_292534_stable_diffusion_v2_1.jpg,SD2.1,12-0.jpg,0,0
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._0.png,SD2.0,12-1.png,1a,2
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._1.png,SD2.0,12-2.png,1a,2
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._2.png,SD2.0,12-3.png,1a,2
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._3.png,SD2.0,12-4.png,1a,2
12,A red motorcycle parked by paint chipped doors.,12_A red motorcycle._4.png,SD2.0,12-5.png,1a,2
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._0.png,SD2.0,12-6.png,1b,2
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._1.png,SD2.0,12-7.png,1b,2
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._2.png,SD2.0,12-8.png,1b,2
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._3.png,SD2.0,12-9.png,1b,2
12,A red motorcycle parked by paint chipped doors.,12_Paint chipped doors._4.png,SD2.0,12-10.png,1b,2
13,A man in a black shirt plays on an ocean wave.,coco_655658_stable_diffusion_v2_1.jpg,SD2.1,13-0.jpg,0,0
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._0.png,SD2.0,13-1.png,1a,1
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._1.png,SD2.0,13-2.png,1a,1
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._2.png,SD2.0,13-3.png,1a,1
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._3.png,SD2.0,13-4.png,1a,1
13,A man in a black shirt plays on an ocean wave.,13_A man plays on an ocean wave._4.png,SD2.0,13-5.png,1a,1
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._0.png,SD2.0,13-6.png,1b,1
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._1.png,SD2.0,13-7.png,1b,1
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._2.png,SD2.0,13-8.png,1b,1
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._3.png,SD2.0,13-9.png,1b,1
13,A man in a black shirt plays on an ocean wave.,13_A man in a black shirt plays._4.png,SD2.0,13-10.png,1b,1
13,A man in a black shirt plays on an ocean wave.,13_A man._3.png,SD2.0,13-11.png,2a,2
13,A man in a black shirt plays on an ocean wave.,13_A man._4.png,SD2.0,13-12.png,2a,2
13,A man in a black shirt plays on an ocean wave.,13_A black shirt._1.png,SD2.0,13-13.png,2b,2
13,A man in a black shirt plays on an ocean wave.,13_A black shirt._2.png,SD2.0,13-14.png,2b,2
13,A man in a black shirt plays on an ocean wave.,13_A black shirt._4.png,SD2.0,13-15.png,2b,2
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._0.png,SD2.0,13-16.png,2c,2
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._1.png,SD2.0,13-17.png,2c,2
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._2.png,SD2.0,13-18.png,2c,2
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._3.png,SD2.0,13-19.png,2c,2
13,A man in a black shirt plays on an ocean wave.,13_An ocean wave._4.png,SD2.0,13-20.png,2c,2
14,The people are flying the kites,coco_573015_stable_diffusion_v2_1.jpg,SD2.1,14-0.jpg,1a,1
14,The people are flying the kites,14_The people are flying the kites._0.png,SD2.0,14-1.png,0,0
14,The people are flying the kites,14_The people are flying the kites._2.png,SD2.0,14-2.png,0,0
14,The people are flying the kites,14_The people are flying the kites._3.png,SD2.0,14-3.png,0,0
14,The people are flying the kites,14_The people are flying the kites._4.png,SD2.0,14-4.png,0,0
14,The people are flying the kites,14_Flying kites in the sky._0.png,SD2.0,14-5.png,1b,1
14,The people are flying the kites,14_Flying kites in the sky._1.png,SD2.0,14-6.png,1b,1
14,The people are flying the kites,14_Flying kites in the sky._2.png,SD2.0,14-7.png,1b,1
14,The people are flying the kites,14_Flying kites in the sky._3.png,SD2.0,14-8.png,1b,1
14,The people are flying the kites,14_Flying kites in the sky._4.png,SD2.0,14-9.png,1b,1
14,The people are flying the kites,14_People._0.png,SD2.0,14-10.png,1c,1
14,The people are flying the kites,14_People._3.png,SD2.0,14-11.png,1c,1
14,The people are flying the kites,14_People._4.png,SD2.0,14-12.png,1c,1
14,The people are flying the kites,14_Kites._0.png,SD2.0,14-13.png,1d,1
14,The people are flying the kites,14_Kites._2.png,SD2.0,14-14.png,1d,1
14,The people are flying the kites,14_Kites._3.png,SD2.0,14-15.png,1d,1
14,The people are flying the kites,14_Kites._4.png,SD2.0,14-16.png,1d,1
14,The people are flying the kites,14_The sky._2.png,SD2.0,14-17.png,2,2
14,The people are flying the kites,14_The sky._3.png,SD2.0,14-18.png,2,2
14,The people are flying the kites,14_The sky._4.png,SD2.0,14-19.png,2,2
15,a large clock hangs from a building,coco_632032_stable_diffusion_v2_1.jpg,SD2.1,15-0.jpg,0a,0
15,a large clock hangs from a building,15_A large clock hangs from a building._0.png,SD2.0,15-1.png,0b,1
15,a large clock hangs from a building,15_A large clock hangs from a building._1.png,SD2.0,15-2.png,0b,1
15,a large clock hangs from a building,15_A large clock hangs from a building._2.png,SD2.0,15-3.png,0b,1
15,a large clock hangs from a building,15_A large clock hangs from a building._3.png,SD2.0,15-4.png,0b,1
15,a large clock hangs from a building,15_A large clock hangs from a building._4.png,SD2.0,15-5.png,0b,1
15,a large clock hangs from a building,15_A large clock._0.png,SD2.0,15-6.png,1a,2
15,a large clock hangs from a building,15_A large clock._1.png,SD2.0,15-7.png,1a,2
15,a large clock hangs from a building,15_A large clock._3.png,SD2.0,15-8.png,1a,2
15,a large clock hangs from a building,15_A large clock._4.png,SD2.0,15-9.png,1a,2
15,a large clock hangs from a building,15_A building._0.png,SD2.0,15-10.png,1b,2
15,a large clock hangs from a building,15_A building._1.png,SD2.0,15-11.png,1b,2
15,a large clock hangs from a building,15_A building._2.png,SD2.0,15-12.png,1b,2
15,a large clock hangs from a building,15_A building._3.png,SD2.0,15-13.png,1b,2
15,a large clock hangs from a building,15_A building._4.png,SD2.0,15-14.png,1b,2
16,A sheep with short hair stands under a fence.,coco_226941_stable_diffusion_v2_1.jpg,SD2.1,16-0.jpg,0,0
16,A sheep with short hair stands under a fence.,16_A sheep._0.png,SD2.0,16-1.png,1a,2
